Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26415.8235,NA,9.97970000000000,9.98450000000000,9.77930000000000,9.84590000000000,9.9329,26415.6160,9.9868,0.2075,9.7793,0.0598,9.9936,0.5113,9.4823,0.0193,26415.6160,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26425.8100,NA,9.98650000000000,10.08090000000000,9.75070000000000,9.92670000000000,10.0273,26425.6028,9.9579,0.2072,9.7507,0.0666,10.0673,0.5973,9.4700,-0.0941,26425.6028,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26435.7803,NA,9.97030000000000,10.00160000000000,9.77790000000000,10.03720000000000,10.0586,26435.5607,9.9975,0.2196,9.7779,0.1760,10.0808,0.5846,9.4962,-0.0437,26435.5607,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26445.9020,NA,10.12170000000000,9.91770000000000,9.70100000000000,9.76630000000000,9.8546,26445.5582,10.0448,0.3438,9.7010,0.2593,9.8508,0.4277,9.4231,0.0798,26445.5582,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26455.8074,NA,9.90540000000000,9.99220000000000,9.80280000000000,9.85430000000000,9.9414,26455.6030,10.0072,0.2044,9.8028,0.0653,9.9934,0.4860,9.5074,0.0526,26455.6030,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26465.7985,NA,9.99110000000000,10.01000000000000,9.80890000000000,9.86970000000000,9.9603,26465.6102,9.9972,0.1883,9.8089,0.0515,10.0065,0.4970,9.5095,-0.0028,26465.6102,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26475.7946,NA,9.99610000000000,10.02580000000000,9.82960000000000,9.89010000000000,9.9900,26475.6074,10.0168,0.1872,9.8296,0.0608,10.0165,0.5458,9.4707,-0.0286,26475.6074,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26485.8420,NA,10.04740000000000,9.92800000000000,9.74580000000000,9.79420000000000,9.8706,26485.6242,9.9636,0.2178,9.7458,0.0605,9.9515,0.4970,9.4545,0.0888,26485.6242,NA,NA,NA
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26495.8147,NA,9.97270000000000,10.04000000000000,9.79430000000000,9.85540000000000,9.9379,26495.5878,10.0212,0.2269,9.7943,0.0484,10.0339,0.4731,9.5608,-0.0764,26495.5878,NA,12.3716,12.3716
ZoomTracks.exe,30812,0x1C47021CD80,DXGI,0,512,1,Hardware: Independent Flip,26505.7992,NA,9.98450000000000,10.04240000000000,9.79240000000000,9.87970000000000,9.9958,26505.6090,9.9826,0.1902,9.7924,0.0611,10.0088,0.5034,9.5054,-0.0212,26505.6090,NA,NA,NA
