Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,0,Composed: Flip,663.1701,NA,17.74120000000000,16.68230000000000,1.00480000000000,1.00640000000000,14.9767,646.3114,17.8635,16.8587,1.0048,17.2390,0.6261,0.1998,0.4263,NA,646.3114,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,0,Composed: Flip,736.0112,NA,72.84110000000000,70.25190000000001,0.70200000000000,0.70610000000000,12.3875,664.1749,72.5383,71.8363,0.7020,71.6041,0.9383,0.4630,0.4753,-52.3884,664.1749,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,1,Hardware: Independent Flip,742.0714,NA,6.06020000000000,8.26910000000000,4.37700000000000,4.40840000000000,14.5964,736.7132,9.7352,5.3582,4.3770,5.3395,4.4271,0.2737,4.1534,64.2692,736.7132,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,1,Hardware: Independent Flip,895.1390,NA,153.06760000000000,139.03489999999999,0.26130000000000,0.55660000000000,0.5637,746.4484,148.9519,148.6906,0.2613,144.9796,4.2676,0.7982,3.4694,-129.2997,746.4484,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,1,Hardware: Independent Flip,898.9019,NA,3.76290000000000,32.74930000000000,6.50400000000000,6.64320000000000,29.5501,895.4003,10.0056,3.5016,6.5040,0.2953,9.8495,0.5929,9.2566,116.2026,895.4003,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,1,Hardware: Independent Flip,929.8515,NA,30.94960000000000,1.83060000000000,0.15590000000000,0.37050000000000,0.4311,905.4059,24.6015,24.4456,0.1559,24.4302,0.3859,0.3810,0.0049,8.1750,905.4059,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,1,Hardware: Independent Flip,931.2314,NA,1.37990000000000,10.01860000000000,8.79500000000000,9.00510000000000,9.0698,930.0074,10.0190,1.2240,8.7950,0.2146,10.0145,0.6437,9.3708,14.5829,930.0074,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,1,Hardware: Independent Flip,941.6507,NA,10.41930000000000,10.03180000000000,8.36340000000000,8.59110000000000,8.6823,940.0264,9.9877,1.6243,8.3634,0.2101,10.0053,0.6820,9.3233,-0.0128,940.0264,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,1,Hardware: Independent Flip,951.1612,NA,9.51050000000000,9.99300000000000,8.88710000000000,9.07730000000000,9.1648,950.0141,10.0342,1.1471,8.8871,0.2277,9.9967,0.5444,9.4523,-0.0053,950.0141,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,1,Hardware: Independent Flip,961.5425,NA,10.38130000000000,9.96260000000000,8.50120000000000,8.73860000000000,8.7461,960.0483,9.9954,1.4942,8.5012,0.1902,10.0426,0.7754,9.2672,0.0716,960.0483,NA,NA,NA
ZoomTracks.exe,23252,0x195FDAD7F80,DXGI,0,512,1,Hardware: Independent Flip,971.3773,NA,9.83480000000000,10.01460000000000,8.66980000000000,8.78690000000000,8.9259,970.0437,10.0034,1.3336,8.6698,0.2374,9.8831,0.5209,9.3622,-0.0192,970.0437,NA,NA,NA
