Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,0,Composed: Flip,830.2662,NA,12.27540000000000,8.36000000000000,0.99700000000000,0.99860000000000,21.3241,818.9172,12.3460,11.3490,0.9970,11.8335,0.5141,0.2234,0.2907,NA,818.9172,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,0,Composed: Flip,913.6990,NA,83.43280000000000,75.04920000000000,0.86980000000000,0.87260000000000,12.9405,831.2632,83.3056,82.4358,0.8698,82.0180,1.2904,0.5234,0.7670,-62.7032,831.2632,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,918.2861,NA,4.58710000000000,8.23690000000000,5.91730000000000,6.00930000000000,16.5903,914.5688,9.6346,3.7173,5.9173,3.7020,6.0246,0.5064,5.5182,75.0687,914.5688,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1055.2717,NA,136.98560000000001,120.99260000000001,0.28610000000000,0.51370000000000,0.5973,924.2034,131.3544,131.0683,0.2861,126.6947,4.8873,0.8197,4.0676,-111.3580,924.2034,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1056.9720,NA,1.70030000000000,39.28740000000001,8.58500000000000,8.74200000000000,38.1844,1055.5578,9.9992,1.4142,8.5850,0.2276,9.9286,0.7147,9.2139,92.0670,1055.5578,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1065.7509,NA,8.77890000000000,0.48720000000000,9.78890000000000,29.86950000000000,29.8927,1065.5570,9.9828,0.1939,9.7889,0.1570,29.9064,29.8811,0.0253,9.5120,1065.5570,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1097.9462,NA,32.19530000000000,2.84030000000000,0.16030000000000,0.47140000000000,0.5377,1075.5398,22.5667,22.4064,0.1603,20.0806,2.7972,0.4898,2.3074,7.1425,1075.5398,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1098.3448,NA,0.39860000000000,9.96750000000000,9.81210000000000,10.02580000000000,10.1066,1098.1065,10.0504,0.2383,9.8121,0.3111,9.9530,0.5936,9.3594,12.5992,1098.1065,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1108.4754,NA,10.13060000000000,9.99090000000000,9.65670000000000,9.87780000000000,9.9669,1108.1569,9.9752,0.3185,9.6567,0.2137,9.9826,0.6910,9.2916,0.0595,1108.1569,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1118.3655,NA,9.89010000000000,10.03240000000000,9.76460000000000,9.97050000000000,10.1092,1118.1321,9.9980,0.2334,9.7646,0.2211,9.9828,0.5178,9.4650,-0.0572,1118.1321,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1128.5038,NA,10.13830000000000,9.94530000000000,9.64050000000000,9.90730000000000,9.9162,1128.1301,10.0142,0.3737,9.6405,0.2059,10.0751,0.8004,9.2747,0.0527,1128.1301,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1138.4498,NA,9.94600000000000,10.73840000000000,9.76910000000000,9.87050000000000,10.7086,1138.1443,10.0746,0.3055,9.7691,0.2668,9.9092,0.6145,9.2947,-0.7242,1138.1443,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1148.4439,NA,9.99410000000000,9.43140000000000,9.70700000000000,10.13800000000000,10.1459,1148.2189,9.9320,0.2250,9.7070,0.1014,10.2616,0.9025,9.3591,0.6432,1148.2189,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1158.3097,NA,9.86580000000000,9.99060000000000,9.88400000000000,10.08800000000000,10.2707,1158.1509,10.0428,0.1588,9.8840,0.4310,9.8158,0.4273,9.3885,-0.0586,1158.1509,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1168.4467,NA,10.13700000000000,9.88200000000000,9.72290000000000,9.99440000000000,10.0157,1168.1937,9.9759,0.2530,9.7229,0.2040,10.0434,0.7266,9.3168,0.1608,1168.1937,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1178.4900,NA,10.04330000000000,10.02870000000000,9.64670000000000,9.88520000000000,10.0011,1178.1696,9.9671,0.3204,9.6467,0.2715,9.9341,0.6397,9.2944,-0.0528,1178.1696,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1188.4037,NA,9.91370000000000,10.07250000000000,10.04130000000000,10.14590000000000,10.1599,1188.1367,10.3083,0.2670,10.0413,0.2385,10.1744,0.7751,9.3993,-0.1054,1188.1367,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1198.6653,NA,10.26160000000000,9.91050000000000,9.46420000000000,9.66780000000000,9.8088,1198.4450,9.6845,0.2203,9.4642,0.1046,9.7835,0.6948,9.0887,0.3978,1198.4450,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1208.3811,NA,9.71580000000000,9.98910000000000,9.76690000000000,10.06140000000000,10.0821,1208.1295,10.0185,0.2516,9.7669,0.2036,10.1094,0.6346,9.4748,-0.3046,1208.1295,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1218.4930,NA,10.11190000000000,10.24710000000000,9.63530000000000,10.03360000000000,10.2173,1218.1480,9.9803,0.3450,9.6353,0.2945,10.0841,0.7986,9.2855,-0.2286,1218.1480,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1228.2877,NA,9.79470000000000,9.67280000000000,9.84760000000000,10.07340000000000,10.0954,1228.1283,10.0070,0.1594,9.8476,0.3983,9.8345,0.3849,9.4496,0.3075,1228.1283,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1238.4120,NA,10.12430000000000,10.08260000000000,9.71220000000000,10.04520000000000,10.0537,1238.1353,9.9889,0.2767,9.7122,0.2258,10.0961,0.7310,9.3651,-0.0756,1238.1353,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1248.2706,NA,9.85860000000000,10.09150000000000,9.85690000000000,10.09330000000000,10.2866,1248.1242,10.0033,0.1464,9.8569,0.3330,9.9067,0.3940,9.5127,-0.1026,1248.1242,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1258.3971,NA,10.12650000000000,9.91310000000000,9.72640000000000,10.06560000000000,10.0732,1258.1275,9.9960,0.2696,9.7264,0.2364,10.0988,0.7402,9.3586,0.0902,1258.1275,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1268.2730,NA,9.87590000000000,10.11840000000000,9.87970000000000,10.10840000000000,10.3157,1268.1235,10.0292,0.1495,9.8797,0.3392,9.9187,0.4017,9.5170,-0.1224,1268.1235,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1278.3000,NA,10.02700000000000,9.89420000000000,9.83080000000000,10.17320000000000,10.1829,1278.1527,9.9781,0.1473,9.8308,0.2287,10.0918,0.6196,9.4722,0.1350,1278.1527,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1288.2811,NA,9.98110000000000,9.96800000000000,9.84560000000000,10.04970000000000,10.1698,1288.1308,9.9959,0.1503,9.8456,0.3424,9.8576,0.3654,9.4922,0.0101,1288.1308,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1298.2534,NA,9.97230000000000,9.99850000000000,9.92810000000000,10.18590000000000,10.1960,1298.1267,10.0548,0.1267,9.9281,0.2041,10.1085,0.5547,9.5538,-0.0026,1298.1267,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1308.4595,NA,10.20610000000000,9.93680000000000,9.66670000000000,9.85740000000000,9.9267,1308.1815,9.9447,0.2780,9.6667,0.2578,9.8776,0.5017,9.3759,0.1180,1308.1815,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1318.3496,NA,9.89010000000000,10.04460000000000,9.78520000000000,10.05440000000000,10.0812,1318.1262,10.0086,0.2234,9.7852,0.1907,10.0871,0.5782,9.5089,-0.0999,1318.1262,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1328.4383,NA,10.08870000000000,10.03290000000000,9.68750000000000,9.89790000000000,10.0254,1328.1348,9.9910,0.3035,9.6875,0.2692,9.9322,0.5984,9.3338,-0.0243,1328.1348,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1338.3471,NA,9.90880000000000,9.92660000000000,9.78360000000000,10.01550000000000,10.0432,1338.1258,10.0049,0.2213,9.7836,0.2104,10.0264,0.5422,9.4842,0.0644,1338.1258,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1348.3976,NA,10.05050000000000,10.07890000000000,9.76670000000000,9.95250000000000,10.0716,1348.1307,10.0336,0.2669,9.7667,0.2319,9.9875,0.5980,9.3895,-0.0740,1348.1307,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1358.3976,NA,10.00000000000000,9.97650000000000,9.74480000000000,10.02040000000000,10.0481,1358.1643,9.9781,0.2333,9.7448,0.1858,10.0679,0.7113,9.3566,0.0571,1358.1643,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1368.2777,NA,9.88010000000000,9.93490000000000,9.84210000000000,10.09570000000000,10.1029,1368.1424,9.9774,0.1353,9.8421,0.2756,9.9554,0.6364,9.3190,0.0432,1368.1424,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1378.2447,NA,9.96700000000000,10.01160000000000,9.88640000000000,10.13920000000000,10.1475,1378.1198,10.0113,0.1249,9.8864,0.2536,10.0105,0.4442,9.5663,-0.0342,1378.1198,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1388.4183,NA,10.17360000000000,10.00280000000000,9.70180000000000,9.96890000000000,9.9767,1388.1311,9.9890,0.2872,9.7018,0.2528,10.0033,0.6504,9.3529,0.0085,1388.1311,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1398.2493,NA,9.83100000000000,9.99530000000000,9.89020000000000,10.12140000000000,10.1410,1398.1201,10.0194,0.1292,9.8902,0.2671,9.9835,0.3920,9.5915,-0.0063,1398.1201,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1408.4175,NA,10.16820000000000,10.02190000000000,9.71480000000000,9.98720000000000,9.9947,1408.1395,9.9928,0.2780,9.7148,0.2312,10.0340,0.6846,9.3494,-0.0025,1408.1395,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1418.2641,NA,9.84660000000000,9.96710000000000,9.85380000000000,10.02930000000000,10.1152,1418.1323,9.9856,0.1318,9.8538,0.2724,9.8887,0.3506,9.5381,0.0257,1418.1323,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1428.3326,NA,10.06850000000000,10.05190000000000,9.81910000000000,10.08800000000000,10.0986,1428.1179,10.0338,0.2147,9.8191,0.1755,10.1272,0.6810,9.4462,-0.0663,1428.1179,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1438.4520,NA,10.11940000000000,10.09910000000000,9.76690000000000,9.95230000000000,10.0783,1438.1517,10.0672,0.3003,9.7669,0.2689,9.9837,0.6481,9.3356,-0.0653,1438.1517,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1448.4600,NA,10.00800000000000,9.94800000000000,9.73880000000000,9.99280000000000,10.0183,1448.2189,9.9799,0.2411,9.7388,0.1854,10.0485,0.7005,9.3480,0.1192,1448.2189,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1458.5168,NA,10.05680000000000,9.98470000000000,9.67810000000000,9.92070000000000,9.9462,1458.1988,9.9961,0.3180,9.6781,0.2540,9.9847,0.6931,9.2916,-0.0048,1458.1988,NA,NA,NA
ZoomTracks.exe,35460,0x253F08E0920,DXGI,0,512,1,Hardware: Independent Flip,1468.4974,NA,9.98060000000000,10.00250000000000,9.71140000000000,9.94310000000000,9.9681,1468.1949,10.0139,0.3025,9.7114,0.2426,10.0030,0.7354,9.2676,-0.0064,1468.1949,NA,NA,NA
